Time(s),Voltage I/O-1(V)
0.616,-0.0
0.618,-0.0012
0.62,-0.0
0.622,-0.0012
0.624,-0.0
0.626,0.0012
0.628,-0.0
0.63,-0.0012
0.632,-0.0012
0.634,-0.0012
0.636,-0.0
0.638,-0.0012
0.64,-0.0
0.642,-0.0
0.644,-0.0012
0.646,0.0024
0.648,-0.0
0.65,-0.0024
0.652,-0.0012
0.654,-0.0024
0.656,-0.0012
0.658,-0.0
0.66,-0.0
0.662,-0.0012
0.664,-0.0
0.666,-0.0
0.668,-0.0
0.67,-0.0012
0.672,-0.0012
0.674,-0.0
0.676,-0.0012
0.678,-0.0
0.68,-0.0
0.682,-0.0024
0.684,-0.0012
0.686,-0.0012
0.688,-0.0012
0.69,-0.0
0.692,-0.0012
0.694,-0.0012
0.696,-0.0
0.698,-0.0012
0.7,0.0012
0.702,-0.0
0.704,-0.0
0.706,0.0012
0.708,-0.0012
0.71,-0.0
0.712,-0.0012
0.714,-0.0012
0.716,-0.0
0.718,-0.0012
0.72,-0.0
0.722,-0.0012
0.724,-0.0
0.726,-0.0
0.728,-0.0012
0.73,-0.0012
0.732,-0.0012
0.734,-0.0024
0.736,-0.0
0.738,-0.0
0.74,-0.0012
0.742,-0.0012
0.744,-0.0024
0.746,-0.0
0.748,-0.0012
0.75,-0.0024
0.752,-0.0
0.754,-0.0024
0.756,-0.0012
0.758,-0.0012
0.76,-0.0024
0.762,-0.0012
0.764,-0.0012
0.766,-0.0024
0.768,-0.0037
0.77,-0.0024
0.772,-0.0037
0.774,-0.0024
0.776,-0.0049
0.778,-0.0037
0.78,-0.0037
0.782,-0.0037
0.784,-0.0024
0.786,-0.0037
0.788,-0.0024
0.79,-0.0037
0.792,-0.0049
0.794,-0.0049
0.796,-0.0049
0.798,-0.0073
0.8,-0.0049
0.802,-0.0061
0.804,-0.0049
0.806,-0.0049
0.808,-0.0073
0.81,-0.0073
0.812,-0.0073
0.814,-0.0061
0.816,-0.0061
0.818,-0.0073
0.82,-0.0085
0.822,-0.0098
0.824,-0.011
0.826,-0.0098
0.828,-0.011
0.83,-0.0122
0.832,-0.0085
0.834,-0.0122
0.836,-0.0134
0.838,-0.0146
0.84,-0.0159
0.842,-0.0171
0.844,-0.0171
0.846,-0.0195
0.848,-0.0195
0.85,-0.022
0.852,-0.0208
0.854,-0.0244
0.856,-0.0269
0.858,-0.0293
0.86,-0.0317
0.862,-0.0342
0.864,-0.0366
0.866,-0.0403
0.868,-0.0439
0.87,-0.0476
0.872,-0.0513
0.874,-0.0561
0.876,-0.061
0.878,-0.0671
0.88,-0.072
0.882,-0.0818
0.884,-0.0867
0.886,-0.0989
0.888,-0.1086
0.89,-0.1184
0.892,-0.1306
0.894,-0.1428
0.896,-0.1575
0.898,-0.1733
0.9,-0.1892
0.902,-0.2087
0.904,-0.227
0.906,-0.2478
0.908,-0.2697
0.91,-0.2856
0.912,-0.3027
0.914,-0.3161
0.916,-0.3259
0.918,-0.3332
0.92,-0.332
0.922,-0.3247
0.924,-0.31
0.926,-0.2893
0.928,-0.2649
0.93,-0.2319
0.932,-0.1941
0.934,-0.1538
0.936,-0.1074
0.938,-0.0586
0.94,-0.0061
0.942,0.05
0.944,0.1074
0.946,0.1672
0.948,0.2307
0.95,0.2966
0.952,0.3674
0.954,0.4382
0.956,0.5114
0.958,0.5847
0.96,0.6555
0.962,0.7201
0.964,0.7775
0.966,0.8178
0.968,0.8483
0.97,0.8556
0.972,0.8434
0.974,0.8129
0.976,0.7592
0.978,0.6909
0.98,0.6079
0.982,0.5163
0.984,0.4199
0.986,0.321
0.988,0.2221
0.99,0.1245
0.992,0.0232
0.994,-0.0745
0.996,-0.1782
0.998,-0.2844
1.0,-0.393
1.002,-0.5065
1.004,-0.6201
1.006,-0.7311
1.008,-0.8349
1.01,-0.9191
1.012,-0.9801
1.014,-1.0082
1.016,-1.0009
1.018,-0.9569
1.02,-0.88
1.022,-0.7787
1.024,-0.6603
1.026,-0.5346
1.028,-0.4089
1.03,-0.2795
1.032,-0.1501
1.034,-0.022
1.036,0.105
1.038,0.2356
1.04,0.3637
1.042,0.4956
1.044,0.6298
1.046,0.7616
1.048,0.8849
1.05,0.9887
1.052,1.0656
1.054,1.1083
1.056,1.1107
1.058,1.079
1.06,1.007
1.062,0.8959
1.064,0.7592
1.066,0.603
1.068,0.4443
1.07,0.2832
1.072,0.1221
1.074,-0.0378
1.076,-0.2038
1.078,-0.3759
1.08,-0.5566
1.082,-0.7494
1.084,-0.9472
1.086,-1.14
1.088,-1.3036
1.09,-1.4025
1.092,-1.4208
1.094,-1.3451
1.096,-1.1937
1.098,-1.0058
1.1,-0.808
1.102,-0.6152
1.104,-0.4406
1.106,-0.2734
1.108,-0.1172
1.11,0.0342
1.112,0.1831
1.114,0.3381
1.116,0.5041
1.118,0.6664
1.12,0.7787
1.122,-0.2087
1.124,-0.2893
1.126,-0.1343
1.128,-0.1904
1.13,-0.1489
1.132,-0.1294
1.134,-0.1294
1.136,-0.0684
1.138,-0.0647
1.14,-0.05
1.142,-0.0549
1.144,-0.0317
1.146,-0.0305
1.148,-0.0269
1.15,-0.0244
1.152,-0.0171
1.154,-0.0122
1.156,-0.0073
1.158,-0.0024
1.16,-0.0061
1.162,0.0085
1.164,0.0134
1.166,0.0146
1.168,0.0146
1.17,0.0134
1.172,0.0195
1.174,0.0317
1.176,0.0391
1.178,0.0464
1.18,0.0488
1.182,0.0525
1.184,0.0476
1.186,0.05
1.188,0.05
1.19,0.0537
1.192,0.0598
1.194,0.061
1.196,0.0659
1.198,0.0684
1.2,0.0745
1.202,0.0806
1.204,0.0854
1.206,0.0891
1.208,0.0928
1.21,0.0964
1.212,0.1001
1.214,0.1038
1.216,0.1086
1.218,0.0745
1.22,-0.0208
1.222,-0.0171
1.224,-0.022
1.226,-0.0037
1.228,0.0024
1.23,0.0037
1.232,0.0049
1.234,0.0061
1.236,0.0085
1.238,0.0073
1.24,0.0049
1.242,0.0073
1.244,-0.0
1.246,-0.0012
1.248,0.0024
1.25,-0.0024
1.252,-0.0
1.254,-0.0
1.256,-0.0
1.258,-0.0
1.26,0.0024
1.262,0.0037
1.264,0.0012
1.266,-0.0024
1.268,-0.0024
1.27,-0.0
1.272,-0.0012
1.274,-0.0
1.276,-0.0012
1.278,-0.0
1.28,-0.0012
1.282,-0.0
1.284,-0.0012
1.286,0.0012
1.288,-0.0
1.29,-0.0
1.292,-0.0024
1.294,-0.0
1.296,-0.0
1.298,-0.0024
1.3,-0.0012
1.302,-0.0012
1.304,-0.0024
1.306,-0.0
1.308,-0.0012
1.31,-0.0
1.312,0.0012
1.314,-0.0012
1.316,-0.0012
1.318,-0.0024
1.32,-0.0012
1.322,-0.0
1.324,0.0012
1.326,0.0012
1.328,-0.0
1.33,-0.0
1.332,-0.0012
1.334,-0.0024
1.336,-0.0
1.338,-0.0
1.34,-0.0
1.342,-0.0
1.344,-0.0012
1.346,-0.0024
1.348,-0.0012
1.35,-0.0012
1.352,-0.0012
1.354,-0.0
1.356,-0.0
1.358,-0.0012
1.36,-0.0
1.362,-0.0024
1.364,-0.0
1.366,-0.0012
1.368,-0.0
1.37,-0.0
1.372,-0.0
1.374,-0.0
1.376,-0.0
1.378,-0.0024
1.38,-0.0
1.382,-0.0012
1.384,-0.0012
1.386,-0.0
1.388,-0.0
1.39,-0.0
1.392,-0.0
1.394,-0.0012
1.396,-0.0
1.398,-0.0012
1.4,-0.0
1.402,-0.0
1.404,-0.0012
1.406,-0.0
1.408,-0.0012
1.41,-0.0012
1.412,-0.0012
1.414,-0.0012
1.416,-0.0012
1.418,-0.0024
1.42,-0.0
1.422,-0.0
1.424,-0.0012
1.426,-0.0
1.428,0.0012
1.43,-0.0024
1.432,-0.0012
1.434,-0.0012
1.436,-0.0012
1.438,-0.0012
1.44,-0.0
1.442,-0.0
1.444,-0.0024
1.446,-0.0024
1.448,-0.0012
1.45,-0.0012
1.452,-0.0
1.454,-0.0
1.456,-0.0
1.458,-0.0
1.46,0.0012
1.462,-0.0012
1.464,-0.0
1.466,-0.0012
1.468,-0.0012
1.47,-0.0
1.472,-0.0
1.474,-0.0
1.476,-0.0012
1.478,-0.0012
1.48,0.0012
1.482,-0.0024
1.484,-0.0012
1.486,-0.0024
1.488,-0.0012
1.49,-0.0012
1.492,-0.0012
1.494,-0.0012
1.496,-0.0
1.498,-0.0
1.5,-0.0
1.502,-0.0012
1.504,-0.0024
1.506,-0.0012
1.508,-0.0012
1.51,-0.0
1.512,0.0012
1.514,-0.0
1.516,-0.0
1.518,-0.0
1.52,-0.0
1.522,-0.0
1.524,-0.0012
1.526,-0.0
1.528,-0.0
1.53,-0.0
1.532,0.0012
1.534,-0.0012
1.536,-0.0012
1.538,-0.0
1.54,-0.0012
1.542,-0.0012
1.544,-0.0
1.546,-0.0012
1.548,-0.0012
1.55,-0.0
1.552,-0.0012
1.554,-0.0012
1.556,-0.0024
1.558,-0.0
1.56,0.0012
1.562,-0.0024
1.564,-0.0
1.566,-0.0
1.568,-0.0012
1.57,-0.0
1.572,-0.0024
1.574,-0.0
1.576,-0.0012
1.578,-0.0024
1.58,-0.0
1.582,-0.0012
1.584,-0.0012
1.586,-0.0012
1.588,-0.0
1.59,-0.0
1.592,-0.0012
1.594,-0.0
1.596,-0.0
1.598,-0.0012
1.6,-0.0
1.602,-0.0
1.604,-0.0024
1.606,-0.0
1.608,-0.0
1.61,-0.0012
1.612,-0.0
1.614,-0.0012
1.616,-0.0024
1.618,-0.0
1.62,-0.0024
1.622,-0.0012
1.624,-0.0
1.626,0.0012
1.628,-0.0
1.63,-0.0024
1.632,-0.0012
1.634,-0.0012
1.636,-0.0037
1.638,0.0012
1.64,-0.0
1.642,-0.0012
1.644,-0.0
1.646,-0.0
1.648,-0.0
1.65,-0.0012
1.652,-0.0024
1.654,-0.0012
1.656,-0.0024
1.658,0.0012
1.66,-0.0
1.662,-0.0012
1.664,-0.0
1.666,-0.0
1.668,-0.0
1.67,-0.0
1.672,-0.0
1.674,-0.0
1.676,-0.0
1.678,-0.0012
1.68,-0.0012
1.682,-0.0012
1.684,-0.0012
1.686,-0.0
1.688,-0.0
1.69,-0.0012
1.692,-0.0
1.694,-0.0012
1.696,-0.0012
1.698,-0.0
1.7,-0.0012
1.702,-0.0012
1.704,-0.0012
1.706,0.0012
1.708,-0.0
1.71,-0.0024
1.712,-0.0012
1.714,-0.0012
1.716,-0.0012
1.718,0.0012
1.72,-0.0012
1.722,-0.0024
1.724,-0.0037
1.726,-0.0024
1.728,-0.0012
1.73,-0.0012
1.732,-0.0
1.734,-0.0
1.736,-0.0012
1.738,0.0012
1.74,-0.0024
1.742,-0.0012
1.744,-0.0012
1.746,-0.0012
1.748,-0.0
1.75,-0.0
1.752,-0.0012
1.754,-0.0
1.756,-0.0024
1.758,-0.0012
1.76,-0.0012
1.762,-0.0024
1.764,-0.0
1.766,-0.0012
1.768,-0.0012
1.77,-0.0
1.772,-0.0012
1.774,-0.0012
1.776,-0.0
1.778,-0.0
1.78,-0.0
1.782,-0.0012
1.784,-0.0012
1.786,-0.0012
1.788,-0.0012
1.79,-0.0012
1.792,-0.0012
1.794,-0.0012
1.796,0.0012
1.798,0.0012
1.8,-0.0012
1.802,-0.0012
1.804,-0.0012
1.806,-0.0012
1.808,-0.0
1.81,-0.0024
1.812,-0.0
1.814,-0.0
1.816,0.0012
1.818,0.0012
1.82,-0.0024
1.822,-0.0012
1.824,-0.0012
1.826,-0.0012
1.828,-0.0
1.83,-0.0
1.832,-0.0012
1.834,-0.0012
1.836,-0.0012
1.838,-0.0012
1.84,-0.0024
1.842,-0.0012
1.844,0.0012
1.846,-0.0
1.848,-0.0
1.85,-0.0012
1.852,-0.0012
1.854,-0.0
1.856,-0.0012
1.858,-0.0
1.86,-0.0
1.862,-0.0012
1.864,-0.0024
1.866,0.0012
1.868,-0.0012
1.87,-0.0012
1.872,-0.0
1.874,-0.0012
1.876,-0.0
1.878,-0.0
1.88,-0.0
1.882,-0.0012
1.884,-0.0012
1.886,-0.0
1.888,-0.0012
1.89,-0.0
1.892,-0.0
1.894,-0.0024
1.896,-0.0
1.898,-0.0012
1.9,-0.0012
1.902,-0.0012
1.904,-0.0
1.906,-0.0012
1.908,-0.0
1.91,-0.0012
1.912,-0.0
1.914,-0.0012
1.916,-0.0
1.918,-0.0
1.92,-0.0024
1.922,-0.0
1.924,0.0012
1.926,-0.0012
1.928,-0.0
1.93,-0.0012
1.932,-0.0024
1.934,-0.0012
1.936,-0.0012
1.938,-0.0
1.94,-0.0012
1.942,-0.0
1.944,0.0012
1.946,-0.0012
1.948,-0.0012
1.95,-0.0
1.952,-0.0012
1.954,-0.0
1.956,-0.0
1.958,-0.0012
1.96,-0.0
1.962,-0.0024
1.964,-0.0
1.966,-0.0024
1.968,-0.0012
1.97,-0.0012
1.972,-0.0012
1.974,-0.0
1.976,0.0024
1.978,-0.0024
1.98,-0.0024
1.982,-0.0024
1.984,-0.0012
1.986,-0.0
1.988,-0.0
1.99,-0.0
1.992,-0.0
1.994,-0.0012
1.996,-0.0
1.998,-0.0024
