Time(s),Voltage I/O-1(V)
0.342,-0.0
0.344,-0.0024
0.346,-0.0012
0.348,-0.0
0.35,-0.0012
0.352,0.0012
0.354,0.0012
0.356,-0.0012
0.358,-0.0012
0.36,-0.0012
0.362,-0.0012
0.364,-0.0
0.366,-0.0
0.368,-0.0
0.37,-0.0012
0.372,0.0012
0.374,0.0012
0.376,-0.0024
0.378,-0.0012
0.38,-0.0
0.382,-0.0
0.384,-0.0
0.386,-0.0
0.388,-0.0
0.39,-0.0012
0.392,-0.0
0.394,-0.0
0.396,-0.0012
0.398,-0.0012
0.4,-0.0
0.402,-0.0
0.404,0.0012
0.406,-0.0012
0.408,-0.0012
0.41,-0.0
0.412,-0.0
0.414,-0.0
0.416,-0.0
0.418,-0.0012
0.42,-0.0012
0.422,-0.0012
0.424,-0.0024
0.426,-0.0
0.428,-0.0024
0.43,-0.0012
0.432,-0.0012
0.434,-0.0
0.436,-0.0012
0.438,-0.0024
0.44,0.0012
0.442,-0.0012
0.444,-0.0012
0.446,-0.0
0.448,-0.0024
0.45,-0.0049
0.452,-0.0012
0.454,-0.0037
0.456,-0.0037
0.458,-0.0037
0.46,-0.0037
0.462,-0.0037
0.464,-0.0049
0.466,-0.0049
0.468,-0.0061
0.47,-0.0085
0.472,-0.0073
0.474,-0.0085
0.476,-0.0085
0.478,-0.0085
0.48,-0.0085
0.482,-0.0085
0.484,-0.0098
0.486,-0.0122
0.488,-0.0134
0.49,-0.0134
0.492,-0.0146
0.494,-0.0134
0.496,-0.0171
0.498,-0.0171
0.5,-0.0171
0.502,-0.0208
0.504,-0.0195
0.506,-0.022
0.508,-0.0244
0.51,-0.0244
0.512,-0.0244
0.514,-0.0269
0.516,-0.0305
0.518,-0.0342
0.52,-0.0342
0.522,-0.0366
0.524,-0.0403
0.526,-0.0415
0.528,-0.0452
0.53,-0.0476
0.532,-0.05
0.534,-0.0561
0.536,-0.0598
0.538,-0.0647
0.54,-0.0684
0.542,-0.0732
0.544,-0.0793
0.546,-0.0854
0.548,-0.0915
0.55,-0.0989
0.552,-0.1062
0.554,-0.116
0.556,-0.1245
0.558,-0.133
0.56,-0.1416
0.562,-0.1526
0.564,-0.1648
0.566,-0.1758
0.568,-0.1868
0.57,-0.1965
0.572,-0.2051
0.574,-0.216
0.576,-0.227
0.578,-0.2356
0.58,-0.2417
0.582,-0.2466
0.584,-0.249
0.586,-0.249
0.588,-0.2441
0.59,-0.238
0.592,-0.2283
0.594,-0.216
0.596,-0.2014
0.598,-0.1831
0.6,-0.1623
0.602,-0.1391
0.604,-0.1111
0.606,-0.083
0.608,-0.0549
0.61,-0.022
0.612,0.0122
0.614,0.0464
0.616,0.0867
0.618,0.1269
0.62,0.1697
0.622,0.2148
0.624,0.26
0.626,0.3113
0.628,0.3613
0.63,0.4138
0.632,0.4663
0.634,0.5175
0.636,0.5688
0.638,0.6164
0.64,0.6579
0.642,0.6933
0.644,0.7165
0.646,0.7324
0.648,0.7336
0.65,0.7214
0.652,0.6982
0.654,0.6603
0.656,0.6115
0.658,0.5554
0.66,0.4882
0.662,0.4187
0.664,0.3442
0.666,0.2685
0.668,0.1904
0.67,0.1147
0.672,0.0354
0.674,-0.0439
0.676,-0.1282
0.678,-0.2124
0.68,-0.3015
0.682,-0.393
0.684,-0.4846
0.686,-0.5798
0.688,-0.6725
0.69,-0.7568
0.692,-0.8349
0.694,-0.8898
0.696,-0.9191
0.698,-0.924
0.7,-0.8984
0.702,-0.8483
0.704,-0.7714
0.706,-0.6835
0.708,-0.5847
0.71,-0.4773
0.712,-0.3698
0.714,-0.2612
0.716,-0.1514
0.718,-0.0415
0.72,0.0671
0.722,0.177
0.724,0.2881
0.726,0.404
0.728,0.52
0.73,0.6396
0.732,0.7555
0.734,0.8605
0.736,0.9508
0.738,1.0143
0.74,1.0485
0.742,1.0521
0.744,1.0216
0.746,0.9618
0.748,0.8654
0.75,0.7446
0.752,0.6091
0.754,0.465
0.756,0.3198
0.758,0.1782
0.76,0.0366
0.762,-0.1086
0.764,-0.2588
0.766,-0.4187
0.768,-0.5871
0.77,-0.7678
0.772,-0.9569
0.774,-1.1351
0.776,-1.2816
0.778,-1.3683
0.78,-1.3732
0.782,-1.2963
0.784,-1.1522
0.786,-0.9777
0.788,-0.7922
0.79,-0.6152
0.792,-0.4541
0.794,-0.299
0.796,-0.1538
0.798,-0.0146
0.8,0.1245
0.802,0.2649
0.804,0.4187
0.806,0.581
0.808,0.7275
0.81,0.797
0.812,-0.3283
0.814,-0.2514
0.816,-0.2344
0.818,-0.2026
0.82,-0.1868
0.822,-0.1819
0.824,-0.1501
0.826,-0.1318
0.828,-0.1111
0.83,-0.116
0.832,-0.1013
0.834,-0.0879
0.836,-0.0708
0.838,-0.0659
0.84,-0.0549
0.842,-0.0452
0.844,-0.0427
0.846,-0.0366
0.848,-0.0342
0.85,-0.0317
0.852,-0.022
0.854,-0.0195
0.856,-0.0183
0.858,-0.0146
0.86,-0.0098
0.862,-0.0073
0.864,-0.0037
0.866,-0.0024
0.868,-0.0012
0.87,-0.0
0.872,0.0012
0.874,0.0049
0.876,0.0049
0.878,0.0085
0.88,0.0049
0.882,0.0061
0.884,0.0098
0.886,0.0098
0.888,0.0134
0.89,0.0171
0.892,0.0195
0.894,0.0232
0.896,0.0269
0.898,0.0269
0.9,0.0317
0.902,0.0354
0.904,0.0391
0.906,0.0439
0.908,0.0488
0.91,0.0525
0.912,0.0586
0.914,0.0635
0.916,0.0708
0.918,0.0757
0.92,0.0806
0.922,0.0867
0.924,0.0928
0.926,0.1025
0.928,0.1086
0.93,0.1147
0.932,0.1221
0.934,0.1282
0.936,0.1367
0.938,0.144
0.94,0.1489
0.942,0.1562
0.944,0.1599
0.946,0.1636
0.948,0.1123
0.95,-0.0476
0.952,-0.0439
0.954,-0.0427
0.956,-0.0391
0.958,-0.0317
0.96,-0.0256
0.962,-0.0146
0.964,-0.0122
0.966,-0.0024
0.968,0.0037
0.97,0.0073
0.972,0.011
0.974,0.0146
0.976,0.0146
0.978,0.0195
0.98,0.0244
0.982,0.0281
0.984,0.033
0.986,0.0366
0.988,0.0415
0.99,0.0342
0.992,-0.0037
0.994,-0.0061
0.996,-0.0085
0.998,-0.0049
1.0,-0.0012
1.002,-0.0
1.004,0.0037
1.006,0.0049
1.008,0.0012
1.01,-0.0012
1.012,-0.0012
1.014,-0.0024
1.016,-0.0
1.018,0.0024
1.02,0.0012
1.022,0.0012
1.024,-0.0024
1.026,-0.0012
1.028,-0.0012
1.03,-0.0024
1.032,0.0012
1.034,-0.0
1.036,-0.0012
1.038,-0.0
1.04,-0.0012
1.042,-0.0
1.044,-0.0012
1.046,-0.0012
1.048,-0.0
1.05,-0.0012
1.052,-0.0012
1.054,-0.0
1.056,-0.0012
1.058,-0.0
1.06,-0.0
1.062,-0.0024
1.064,-0.0
1.066,-0.0012
1.068,-0.0012
1.07,-0.0012
1.072,-0.0
1.074,-0.0
1.076,-0.0012
1.078,-0.0012
1.08,-0.0
1.082,-0.0
1.084,-0.0
1.086,-0.0012
1.088,-0.0
1.09,-0.0
1.092,-0.0012
1.094,-0.0012
1.096,-0.0
1.098,-0.0024
1.1,-0.0
1.102,-0.0
1.104,-0.0024
1.106,-0.0024
1.108,-0.0024
1.11,-0.0012
1.112,-0.0012
1.114,-0.0
1.116,0.0012
1.118,-0.0
1.12,-0.0
1.122,-0.0
1.124,-0.0024
1.126,0.0012
1.128,-0.0012
1.13,-0.0012
1.132,-0.0
1.134,-0.0
1.136,-0.0
1.138,-0.0
1.14,-0.0
1.142,0.0012
1.144,-0.0012
1.146,-0.0
1.148,-0.0
1.15,-0.0012
1.152,-0.0024
1.154,-0.0012
1.156,-0.0012
1.158,-0.0
1.16,-0.0012
1.162,-0.0
1.164,-0.0
1.166,-0.0
1.168,-0.0
1.17,-0.0024
1.172,-0.0024
1.174,-0.0
1.176,-0.0012
1.178,-0.0012
1.18,0.0012
1.182,-0.0
1.184,-0.0012
1.186,0.0012
1.188,-0.0012
1.19,-0.0024
1.192,-0.0024
1.194,-0.0024
1.196,-0.0
1.198,-0.0024
1.2,-0.0
1.202,-0.0012
1.204,-0.0024
1.206,0.0012
1.208,-0.0
1.21,-0.0
1.212,-0.0012
1.214,-0.0024
1.216,-0.0
1.218,-0.0012
1.22,-0.0
1.222,-0.0
1.224,-0.0
1.226,-0.0
1.228,-0.0
1.23,-0.0024
1.232,-0.0024
1.234,-0.0024
1.236,-0.0012
1.238,-0.0
1.24,-0.0012
1.242,-0.0012
1.244,-0.0
1.246,-0.0012
1.248,-0.0024
1.25,-0.0024
1.252,-0.0024
1.254,-0.0
1.256,-0.0012
1.258,-0.0
1.26,-0.0024
1.262,-0.0
1.264,-0.0012
1.266,-0.0
1.268,-0.0012
1.27,-0.0
1.272,-0.0024
1.274,-0.0012
1.276,-0.0024
1.278,-0.0012
1.28,-0.0
1.282,-0.0012
1.284,-0.0
1.286,0.0012
1.288,-0.0024
1.29,-0.0012
1.292,-0.0012
1.294,-0.0012
1.296,-0.0
1.298,-0.0012
1.3,-0.0
1.302,-0.0012
1.304,-0.0
1.306,-0.0
1.308,-0.0
1.31,-0.0024
1.312,-0.0024
1.314,-0.0012
1.316,-0.0
1.318,-0.0024
1.32,-0.0012
1.322,0.0012
1.324,-0.0024
1.326,-0.0
1.328,-0.0012
1.33,-0.0012
1.332,-0.0
1.334,0.0012
1.336,-0.0
1.338,-0.0
1.34,-0.0024
1.342,-0.0037
1.344,-0.0
1.346,-0.0024
1.348,-0.0
1.35,-0.0
1.352,0.0024
1.354,0.0012
1.356,-0.0
1.358,-0.0
1.36,-0.0024
1.362,-0.0037
1.364,-0.0
1.366,-0.0012
1.368,-0.0
1.37,-0.0
1.372,-0.0
1.374,0.0012
1.376,-0.0
1.378,-0.0012
1.38,-0.0
1.382,-0.0
1.384,-0.0
1.386,-0.0012
1.388,-0.0
1.39,-0.0
1.392,-0.0024
1.394,-0.0012
1.396,0.0012
1.398,-0.0
1.4,-0.0
1.402,-0.0
1.404,-0.0012
1.406,-0.0012
1.408,-0.0012
1.41,-0.0024
1.412,-0.0
1.414,-0.0
1.416,-0.0
1.418,-0.0
1.42,-0.0
1.422,0.0012
1.424,-0.0
1.426,-0.0
1.428,-0.0012
1.43,-0.0024
1.432,-0.0
1.434,-0.0
1.436,-0.0012
1.438,-0.0
1.44,-0.0012
1.442,-0.0
1.444,-0.0
1.446,-0.0012
1.448,-0.0012
1.45,-0.0024
1.452,-0.0024
1.454,-0.0012
1.456,-0.0012
1.458,-0.0
1.46,-0.0012
1.462,-0.0
1.464,0.0012
1.466,-0.0024
1.468,-0.0012
1.47,-0.0012
1.472,-0.0
1.474,-0.0012
1.476,-0.0
1.478,-0.0
1.48,-0.0
1.482,-0.0012
1.484,-0.0
1.486,-0.0024
1.488,-0.0024
1.49,-0.0
1.492,-0.0
1.494,-0.0012
1.496,-0.0
1.498,-0.0012
1.5,-0.0
1.502,-0.0012
1.504,-0.0
1.506,-0.0012
1.508,-0.0012
1.51,-0.0012
1.512,-0.0
1.514,-0.0012
1.516,-0.0
1.518,-0.0012
1.52,-0.0012
1.522,-0.0
1.524,-0.0
1.526,-0.0
1.528,-0.0012
1.53,-0.0
1.532,-0.0012
1.534,-0.0012
1.536,-0.0024
1.538,0.0012
1.54,-0.0012
1.542,-0.0
1.544,0.0012
1.546,-0.0012
1.548,-0.0012
1.55,-0.0024
1.552,-0.0012
1.554,-0.0012
1.556,-0.0
1.558,-0.0
1.56,-0.0
1.562,-0.0012
1.564,-0.0
1.566,-0.0
1.568,-0.0012
1.57,0.0012
1.572,-0.0012
1.574,-0.0
1.576,-0.0012
1.578,-0.0012
1.58,-0.0024
1.582,-0.0
1.584,-0.0012
1.586,-0.0
1.588,-0.0012
1.59,0.0012
1.592,-0.0012
1.594,-0.0
1.596,-0.0
1.598,-0.0012
1.6,-0.0024
1.602,-0.0
1.604,-0.0024
1.606,-0.0
1.608,-0.0
1.61,-0.0012
1.612,0.0012
1.614,-0.0012
1.616,-0.0
1.618,-0.0
1.62,-0.0012
1.622,-0.0012
1.624,-0.0012
1.626,-0.0024
1.628,-0.0
1.63,-0.0
1.632,0.0012
1.634,-0.0
1.636,-0.0012
1.638,-0.0
1.64,-0.0012
1.642,-0.0
1.644,-0.0
1.646,-0.0024
1.648,-0.0012
1.65,-0.0
1.652,-0.0
1.654,-0.0
1.656,-0.0012
1.658,-0.0012
1.66,-0.0012
1.662,-0.0
1.664,0.0012
1.666,-0.0012
1.668,-0.0012
1.67,-0.0
1.672,-0.0012
1.674,-0.0024
1.676,-0.0
1.678,-0.0012
1.68,-0.0
1.682,-0.0
1.684,-0.0012
1.686,-0.0012
1.688,-0.0024
1.69,-0.0024
1.692,-0.0012
1.694,-0.0024
1.696,-0.0012
1.698,-0.0012
1.7,0.0012
1.702,0.0012
1.704,-0.0024
1.706,-0.0024
1.708,-0.0012
1.71,-0.0024
1.712,0.0012
1.714,-0.0
1.716,-0.0012
1.718,-0.0012
1.72,-0.0012
1.722,-0.0
1.724,-0.0
1.726,-0.0012
1.728,-0.0012
1.73,-0.0
1.732,0.0012
1.734,-0.0
1.736,-0.0012
1.738,-0.0012
1.74,-0.0012
1.742,-0.0
1.744,-0.0012
1.746,-0.0024
1.748,-0.0012
1.75,-0.0
1.752,-0.0012
1.754,-0.0
1.756,-0.0012
1.758,-0.0
1.76,-0.0012
1.762,-0.0
1.764,-0.0
1.766,-0.0012
1.768,-0.0012
1.77,-0.0
1.772,-0.0012
1.774,-0.0
1.776,0.0012
1.778,-0.0024
1.78,-0.0
1.782,-0.0012
1.784,-0.0012
1.786,-0.0012
1.788,-0.0012
1.79,-0.0
1.792,-0.0
1.794,-0.0012
1.796,-0.0
1.798,-0.0024
1.8,-0.0012
1.802,-0.0012
1.804,-0.0012
1.806,-0.0
1.808,-0.0
1.81,-0.0012
1.812,0.0012
1.814,-0.0
1.816,-0.0
1.818,-0.0012
1.82,-0.0012
1.822,-0.0
1.824,-0.0
1.826,-0.0
1.828,-0.0
1.83,-0.0
1.832,-0.0
1.834,-0.0
1.836,-0.0
1.838,-0.0
1.84,-0.0
1.842,-0.0012
1.844,-0.0012
1.846,-0.0024
1.848,-0.0012
1.85,-0.0012
1.852,-0.0024
1.854,-0.0
1.856,-0.0
1.858,-0.0012
1.86,-0.0
1.862,-0.0024
1.864,-0.0012
1.866,-0.0024
1.868,-0.0012
1.87,-0.0
1.872,-0.0012
1.874,-0.0
1.876,-0.0
1.878,-0.0012
1.88,0.0012
1.882,-0.0012
1.884,-0.0024
1.886,-0.0
1.888,-0.0012
1.89,-0.0
1.892,-0.0
1.894,-0.0012
1.896,-0.0
1.898,-0.0
1.9,-0.0
1.902,0.0012
1.904,-0.0024
1.906,-0.0024
1.908,-0.0012
1.91,-0.0012
1.912,-0.0
1.914,-0.0
1.916,-0.0
1.918,-0.0
1.92,-0.0
1.922,-0.0
1.924,-0.0012
1.926,-0.0024
1.928,-0.0012
1.93,-0.0024
1.932,-0.0012
1.934,-0.0
1.936,-0.0012
1.938,-0.0
1.94,0.0024
1.942,-0.0012
1.944,-0.0
1.946,-0.0024
1.948,-0.0012
1.95,-0.0
1.952,-0.0
1.954,-0.0
1.956,-0.0012
1.958,-0.0012
1.96,-0.0
1.962,-0.0037
1.964,-0.0012
1.966,-0.0
1.968,-0.0012
1.97,0.0012
1.972,-0.0
1.974,-0.0012
1.976,-0.0012
1.978,-0.0012
1.98,-0.0
1.982,-0.0
1.984,-0.0012
1.986,-0.0012
1.988,-0.0012
1.99,-0.0012
1.992,-0.0024
1.994,-0.0024
1.996,-0.0
1.998,-0.0012
